client_id,calls_6_month,logons_6_month,Variation
8400843,6.0,9.0,Test
2116239,3.0,6.0,Test
6270117,5.0,8.0,Test
8699610,6.0,9.0,Control
1482272,6.0,9.0,Test
5449569,2.0,5.0,Test
8836494,3.0,6.0,Test
9587960,5.0,9.0,Control
4023749,6.0,9.0,Control
1278647,6.0,9.0,Control
5644420,1.0,4.0,Control
55448,3.0,6.0,Control
6066023,6.0,9.0,Test
6841726,0.0,3.0,Control
2566517,6.0,9.0,Control
782609,5.0,8.0,Test
8650703,1.0,4.0,Control
5369253,4.0,7.0,Test
5929312,5.0,8.0,Test
3954242,0.0,3.0,Test
1360394,5.0,8.0,Control
3182538,0.0,3.0,Test
4953806,1.0,4.0,Test
9744723,6.0,9.0,Test
3198496,6.0,9.0,Test
2138772,5.0,8.0,Test
3597029,1.0,4.0,Test
2061626,4.0,7.0,Control
2837561,2.0,5.0,Control
2478041,2.0,5.0,Test
719113,0.0,3.0,Control
2313292,3.0,6.0,Test
4129281,0.0,3.0,Test
3639173,5.0,8.0,Test
4955883,2.0,5.0,Test
293284,6.0,9.0,Control
3823935,6.0,9.0,Control
64871,2.0,5.0,Control
7068283,6.0,9.0,Control
631016,6.0,9.0,Test
6662779,6.0,9.0,Test
5107674,6.0,9.0,Control
4520186,4.0,7.0,Test
7897592,4.0,7.0,Control
4015423,3.0,6.0,Test
8180878,2.0,5.0,Control
1263597,6.0,9.0,Test
3047293,4.0,7.0,Test
108335,6.0,9.0,Control
8371066,6.0,9.0,Control
1981739,3.0,6.0,Test
4094092,2.0,5.0,Control
7791817,0.0,3.0,Test
5299317,2.0,5.0,Control
746892,2.0,5.0,Test
7140331,2.0,5.0,Control
2906540,3.0,6.0,Test
4791137,6.0,9.0,Test
6088700,3.0,6.0,Test
8292253,1.0,4.0,Test
1157434,6.0,9.0,Control
5333922,5.0,8.0,Control
8897392,0.0,3.0,Test
9151225,6.0,9.0,Test
8404765,2.0,5.0,Control
1827753,3.0,6.0,Test
2297521,0.0,3.0,Control
6454869,1.0,4.0,Control
5463895,3.0,6.0,Control
2688470,3.0,6.0,Control
4578710,1.0,4.0,Control
4701250,6.0,9.0,Control
2434945,0.0,3.0,Test
6352249,3.0,6.0,Control
5621250,0.0,3.0,Control
4351510,5.0,8.0,Test
2857106,6.0,9.0,Control
5629464,1.0,4.0,Test
6061814,0.0,3.0,Control
9188669,4.0,7.0,Control
5047201,0.0,3.0,Test
8627399,1.0,4.0,Control
6371350,1.0,4.0,Test
8031718,3.0,6.0,Control
1939550,1.0,4.0,Control
7352107,6.0,9.0,Test
2687712,1.0,4.0,Test
7992942,6.0,9.0,Control
2937341,1.0,4.0,Test
643862,0.0,3.0,Test
4418447,0.0,3.0,Test
7331194,1.0,4.0,Control
371162,3.0,6.0,Test
2495100,6.0,9.0,Test
4534151,6.0,9.0,Test
6375858,4.0,8.0,Control
6602220,6.0,9.0,Test
2131692,3.0,6.0,Test
3994586,0.0,3.0,Test
6895833,2.0,5.0,Test
1314809,1.0,4.0,Control
2153015,6.0,9.0,Control
6180572,1.0,4.0,Test
747959,1.0,4.0,Test
8778575,6.0,9.0,Test
3879152,6.0,9.0,Test
7392118,1.0,4.0,Test
2735502,2.0,5.0,Test
5297874,0.0,3.0,Control
846051,6.0,9.0,Test
1669101,2.0,6.0,Control
3070675,5.0,8.0,Control
2582853,3.0,6.0,Test
7582150,4.0,7.0,Control
7335405,6.0,9.0,Test
5283991,3.0,6.0,Control
3267960,3.0,6.0,Test
5395585,3.0,6.0,Control
8125499,6.0,9.0,Test
2321427,4.0,7.0,Control
7777699,1.0,4.0,Control
8823513,4.0,7.0,Control
3724060,1.0,4.0,Test
4746162,3.0,6.0,Control
1453854,2.0,5.0,Test
3037751,3.0,6.0,Control
7208557,4.0,7.0,Test
5576912,6.0,9.0,Test
6716899,6.0,9.0,Test
3500596,4.0,7.0,Test
663694,5.0,8.0,Test
8975499,5.0,8.0,Test
7283745,5.0,9.0,Control
9908836,6.0,9.0,Control
2571101,0.0,3.0,Test
8509031,3.0,6.0,Test
4539437,0.0,3.0,Test
3532521,0.0,3.0,Control
7016459,3.0,6.0,Control
6576518,2.0,5.0,Test
7672522,5.0,8.0,Test
5713590,3.0,6.0,Test
4321055,6.0,9.0,Test
491779,4.0,7.0,Control
9830820,6.0,9.0,Control
4815206,1.0,4.0,Control
949210,4.0,7.0,Test
5777101,0.0,5.0,Control
9683640,2.0,5.0,Test
4463047,0.0,3.0,Test
6218926,5.0,8.0,Test
4365782,6.0,9.0,Test
1124273,6.0,9.0,Test
3729817,2.0,5.0,Test
5297688,2.0,5.0,Test
1260635,6.0,9.0,Test
6042231,6.0,9.0,Test
7407505,6.0,9.0,Test
9813394,1.0,4.0,Control
6240210,2.0,5.0,Control
1495053,3.0,6.0,Test
7956919,3.0,6.0,Test
7994112,6.0,9.0,Test
1494066,2.0,5.0,Control
3754992,1.0,4.0,Test
761720,6.0,9.0,Control
381660,4.0,7.0,Test
5618380,0.0,3.0,Test
6679090,2.0,5.0,Test
1756570,3.0,6.0,Control
6188893,3.0,6.0,Test
9720345,0.0,3.0,Test
2895726,1.0,4.0,Control
3678586,6.0,9.0,Test
4079311,4.0,7.0,Test
5191995,5.0,8.0,Control
3143682,1.0,4.0,Control
5958284,1.0,4.0,Test
9337989,0.0,3.0,Test
2217601,1.0,4.0,Test
446547,1.0,4.0,Control
2395301,1.0,4.0,Control
9219098,4.0,7.0,Control
6571183,6.0,9.0,Control
4374192,5.0,8.0,Test
3833983,0.0,3.0,Test
8053344,3.0,6.0,Test
8207265,1.0,4.0,Control
9500922,4.0,7.0,Control
4308718,4.0,7.0,Control
3160757,6.0,9.0,Test
6147316,3.0,7.0,Control
4998418,0.0,3.0,Control
1387501,5.0,8.0,Control
2106310,2.0,5.0,Test
1547183,4.0,8.0,Test
4639557,2.0,5.0,Test
3862223,6.0,9.0,Test
655871,3.0,6.0,Control
4911800,2.0,5.0,Control
2760021,4.0,7.0,Control
3634758,6.0,9.0,Control
1330615,3.0,6.0,Test
8004609,3.0,6.0,Test
2323407,0.0,3.0,Test
627525,1.0,4.0,Control
2339348,2.0,5.0,Test
1982897,6.0,9.0,Test
3058053,1.0,4.0,Test
3222523,6.0,9.0,Control
9609929,1.0,4.0,Control
3836344,6.0,9.0,Control
3708082,6.0,9.0,Test
7821417,1.0,4.0,Test
4659938,6.0,9.0,Test
1208645,2.0,5.0,Test
5937217,0.0,3.0,Control
6247455,1.0,4.0,Test
460269,1.0,4.0,Test
1493662,6.0,9.0,Control
9943578,2.0,5.0,Test
415987,6.0,9.0,Test
7230520,2.0,5.0,Test
6247193,1.0,4.0,Test
2380192,1.0,4.0,Control
5681335,1.0,4.0,Control
1257351,6.0,9.0,Control
8196637,1.0,4.0,Test
8900388,0.0,3.0,Test
8212764,6.0,9.0,Control
7812434,1.0,4.0,Control
3128149,6.0,9.0,Control
9593338,0.0,3.0,Test
4730148,4.0,7.0,Control
8720975,6.0,9.0,Control
44995,1.0,4.0,Test
5756352,0.0,3.0,Test
7788831,3.0,6.0,Control
9885283,4.0,7.0,Test
2628355,1.0,4.0,Control
5512095,4.0,7.0,Control
4414915,3.0,6.0,Test
1432192,5.0,8.0,Control
6815832,2.0,5.0,Control
3057486,0.0,3.0,Test
2969219,3.0,6.0,Test
2041298,3.0,6.0,Test
9194619,1.0,4.0,Test
9605067,1.0,4.0,Test
9157635,5.0,8.0,Control
1109597,2.0,5.0,Control
511906,5.0,8.0,Test
3813598,6.0,9.0,Control
7608061,0.0,3.0,Test
5584449,0.0,3.0,Test
8413740,5.0,8.0,Control
9639863,0.0,3.0,Test
535999,1.0,4.0,Control
4286237,5.0,8.0,Test
169620,4.0,7.0,Test
6930466,6.0,9.0,Control
8420369,1.0,4.0,Test
8667436,3.0,6.0,Test
4245543,6.0,9.0,Control
4719350,5.0,8.0,Control
3827180,4.0,7.0,Control
965832,6.0,9.0,Test
2763758,0.0,3.0,Control
9677140,6.0,9.0,Control
6032992,3.0,6.0,Test
1983405,1.0,4.0,Control
8968789,1.0,4.0,Control
6934164,2.0,5.0,Control
3710401,4.0,7.0,Test
7670792,3.0,6.0,Control
1236099,0.0,3.0,Control
2846274,4.0,7.0,Control
3875884,6.0,9.0,Test
8496594,1.0,4.0,Control
135254,6.0,9.0,Test
4371396,5.0,8.0,Test
7313502,6.0,9.0,Test
2128476,2.0,5.0,Test
8051726,0.0,3.0,Test
59860,3.0,6.0,Control
1304236,2.0,5.0,Test
600711,4.0,7.0,Control
9983426,6.0,9.0,Test
8757410,4.0,7.0,Test
6702347,6.0,9.0,Test
3688039,2.0,5.0,Test
672908,1.0,4.0,Control
3777319,1.0,4.0,Test
1990675,0.0,3.0,Control
8908476,2.0,5.0,Control
9777569,6.0,9.0,Test
4609176,6.0,9.0,Test
4264468,6.0,9.0,Test
7013272,1.0,4.0,Test
3688173,1.0,4.0,Test
1051166,1.0,4.0,Control
929741,6.0,9.0,Test
4216889,1.0,4.0,Test
293082,0.0,3.0,Test
5716726,6.0,9.0,Control
4966474,6.0,9.0,Control
7021345,0.0,3.0,Control
4717410,6.0,9.0,Control
347328,1.0,4.0,Control
779244,0.0,3.0,Test
4825433,2.0,5.0,Control
2235488,0.0,3.0,Control
8389512,6.0,9.0,Test
2120274,6.0,9.0,Test
7479732,6.0,9.0,Control
318831,4.0,7.0,Test
2243728,1.0,4.0,Control
2933864,0.0,3.0,Control
9405780,0.0,3.0,Test
545824,2.0,5.0,Control
2305813,4.0,7.0,Control
6824369,6.0,9.0,Test
1240218,6.0,9.0,Test
1712416,6.0,9.0,Control
5593754,1.0,4.0,Test
6604868,3.0,6.0,Test
7630828,3.0,6.0,Test
2907270,0.0,3.0,Control
7369782,5.0,8.0,Test
9760523,6.0,9.0,Test
5026800,2.0,5.0,Test
3025280,0.0,3.0,Control
5242916,1.0,4.0,Test
6853601,6.0,9.0,Test
6110143,0.0,3.0,Test
4986682,1.0,4.0,Control
8297953,1.0,4.0,Test
4006775,0.0,3.0,Test
1762647,6.0,9.0,Test
5463569,4.0,8.0,Test
8585280,1.0,4.0,Test
9319758,0.0,3.0,Test
858693,5.0,8.0,Test
5199600,5.0,8.0,Control
84596,6.0,9.0,Test
6947960,3.0,6.0,Test
4684538,5.0,8.0,Test
7151270,6.0,9.0,Test
6683919,2.0,5.0,Test
8500004,5.0,8.0,Control
1225744,0.0,3.0,Test
777859,5.0,8.0,Control
6412875,3.0,6.0,Test
7889081,2.0,5.0,Test
9253375,1.0,4.0,Control
9221804,6.0,9.0,Test
4104497,1.0,4.0,Test
7180399,1.0,4.0,Test
663711,6.0,9.0,Test
1029090,6.0,9.0,Control
6764525,1.0,4.0,Test
5483892,0.0,3.0,Control
6439183,6.0,9.0,Test
3509370,5.0,8.0,Control
7726525,6.0,9.0,Test
6157552,1.0,4.0,Test
8345554,6.0,9.0,Test
8868557,5.0,8.0,Control
2163368,5.0,8.0,Test
1201969,4.0,7.0,Test
9340301,3.0,6.0,Control
7515052,0.0,3.0,Control
2297738,6.0,9.0,Control
4850992,1.0,4.0,Test
7107125,6.0,9.0,Control
1960844,1.0,4.0,Control
9510333,6.0,9.0,Test
7879149,1.0,4.0,Test
3252729,1.0,4.0,Control
7112350,2.0,5.0,Test
6874863,1.0,4.0,Test
5156595,6.0,9.0,Control
8571857,1.0,4.0,Test
1068345,1.0,4.0,Test
6168433,3.0,6.0,Test
2343009,0.0,3.0,Control
7013769,1.0,4.0,Control
6960009,3.0,6.0,Control
1591332,1.0,6.0,Control
6683515,1.0,4.0,Control
5056314,4.0,7.0,Control
828854,3.0,6.0,Test
6397357,6.0,9.0,Test
9415635,4.0,7.0,Control
2918922,3.0,6.0,Control
5602040,6.0,9.0,Test
997518,2.0,5.0,Control
8156691,6.0,9.0,Control
82772,0.0,3.0,Test
6518238,4.0,7.0,Test
2753318,3.0,6.0,Test
508099,5.0,8.0,Test
9919802,0.0,3.0,Test
2415180,2.0,5.0,Test
5487813,5.0,8.0,Test
4740618,6.0,9.0,Control
3247468,0.0,3.0,Control
3329846,0.0,3.0,Control
2067551,2.0,5.0,Test
8835580,1.0,4.0,Test
8738868,6.0,9.0,Test
2434294,1.0,4.0,Control
7468065,3.0,6.0,Test
3060305,0.0,3.0,Control
9127278,2.0,5.0,Test
3199195,6.0,9.0,Test
9056874,6.0,9.0,Control
9606503,2.0,5.0,Test
7444718,3.0,6.0,Test
5820267,6.0,9.0,Control
6979219,6.0,9.0,Control
4280794,6.0,9.0,Test
5044281,5.0,8.0,Test
9045073,2.0,5.0,Test
5556586,0.0,3.0,Control
7592164,3.0,6.0,Test
8423502,2.0,5.0,Test
6909769,4.0,7.0,Test
9519007,6.0,9.0,Test
2614394,2.0,5.0,Test
8273493,6.0,9.0,Test
3832843,2.0,6.0,Test
9868692,4.0,7.0,Control
8276370,6.0,9.0,Control
9728732,6.0,9.0,Control
2952415,5.0,8.0,Test
8366482,2.0,5.0,Control
8865940,1.0,5.0,Control
2619480,1.0,4.0,Control
1337604,5.0,8.0,Control
9985559,0.0,3.0,Control
8778444,3.0,6.0,Test
447087,3.0,6.0,Test
1919420,2.0,5.0,Control
5950496,6.0,9.0,Test
8755578,3.0,6.0,Control
8516565,6.0,9.0,Test
7477039,2.0,5.0,Control
1503317,2.0,5.0,Control
8646319,4.0,7.0,Test
9343590,5.0,8.0,Test
6690242,6.0,9.0,Control
429189,2.0,5.0,Control
9606793,0.0,3.0,Control
2281740,6.0,9.0,Test
8852099,1.0,4.0,Control
4227478,2.0,5.0,Test
6977190,0.0,3.0,Control
3118535,0.0,3.0,Test
5269385,2.0,5.0,Control
4460396,0.0,3.0,Test
9489931,1.0,4.0,Test
6985473,3.0,6.0,Control
4306244,2.0,5.0,Test
9623251,1.0,4.0,Test
2885193,5.0,8.0,Test
5836504,3.0,6.0,Test
6084682,0.0,3.0,Control
4954450,4.0,7.0,Test
3069127,1.0,4.0,Control
4196018,6.0,9.0,Test
3382940,4.0,7.0,Test
9175519,0.0,3.0,Test
932489,6.0,9.0,Test
8398698,4.0,7.0,Control
9077107,6.0,9.0,Test
2521253,6.0,9.0,Test
1951762,2.0,5.0,Test
5349768,5.0,8.0,Control
3916251,2.0,5.0,Test
6938297,4.0,7.0,Control
860831,2.0,5.0,Test
6511853,1.0,4.0,Test
8402909,3.0,6.0,Control
1465875,6.0,9.0,Test
991869,6.0,9.0,Test
5020216,4.0,7.0,Control
9798472,6.0,9.0,Test
4861358,1.0,4.0,Test
5118403,2.0,5.0,Test
1463659,2.0,5.0,Control
3021965,2.0,5.0,Control
4434932,4.0,7.0,Test
4670573,0.0,3.0,Control
7546968,3.0,6.0,Test
3063658,6.0,9.0,Control
4977043,5.0,8.0,Test
6015716,6.0,9.0,Test
5829295,4.0,7.0,Test
8781195,6.0,9.0,Control
1872195,6.0,9.0,Test
2593399,6.0,9.0,Test
9219212,2.0,5.0,Test
6886569,3.0,7.0,Control
9542338,6.0,9.0,Test
6773537,2.0,5.0,Test
5570251,1.0,4.0,Test
6178111,1.0,4.0,Test
669787,3.0,6.0,Test
8006175,0.0,3.0,Control
8090826,2.0,5.0,Test
2848710,3.0,6.0,Test
4739127,1.0,5.0,Test
2876027,1.0,4.0,Control
3037310,0.0,3.0,Test
8673125,0.0,3.0,Test
8699056,2.0,5.0,Test
269529,1.0,4.0,Test
2422435,6.0,9.0,Test
2957115,2.0,5.0,Control
8543146,1.0,4.0,Test
2561640,4.0,7.0,Test
9942122,0.0,3.0,Test
1643648,2.0,5.0,Control
3268387,2.0,5.0,Control
2858890,0.0,3.0,Control
2725837,6.0,9.0,Control
6425496,0.0,3.0,Control
8137187,6.0,9.0,Test
2713154,4.0,7.0,Control
4355873,2.0,5.0,Control
1876212,6.0,9.0,Control
8931195,6.0,9.0,Test
638651,4.0,7.0,Control
309480,4.0,7.0,Test
2111468,5.0,8.0,Control
1619736,0.0,3.0,Test
8673328,4.0,7.0,Control
3943115,6.0,9.0,Test
2309038,5.0,8.0,Test
1658052,1.0,4.0,Test
7485730,2.0,5.0,Control
3677235,1.0,5.0,Test
7999974,4.0,7.0,Control
9545231,1.0,4.0,Control
6579408,0.0,3.0,Control
4300142,4.0,7.0,Control
3347209,0.0,3.0,Test
8729183,1.0,4.0,Test
2732841,5.0,8.0,Control
1963327,6.0,9.0,Test
197793,4.0,7.0,Test
8482024,2.0,5.0,Test
2442931,6.0,9.0,Control
6638493,6.0,9.0,Test
5951379,6.0,9.0,Control
9044094,2.0,5.0,Test
5036234,4.0,7.0,Control
2606116,6.0,9.0,Control
7196374,2.0,5.0,Test
7340414,5.0,8.0,Control
6867529,1.0,4.0,Test
1842336,6.0,9.0,Control
1940213,0.0,3.0,Control
4410485,4.0,7.0,Test
2775837,0.0,3.0,Control
9058648,4.0,7.0,Control
2304358,3.0,7.0,Control
432402,0.0,3.0,Control
8307073,6.0,9.0,Control
4913236,0.0,4.0,Test
7491468,1.0,4.0,Control
3695486,3.0,6.0,Test
9015448,1.0,4.0,Control
9911061,6.0,9.0,Test
29595,3.0,6.0,Control
2731088,2.0,5.0,Control
7448926,1.0,4.0,Control
4351664,6.0,9.0,Test
3027610,5.0,8.0,Test
3018496,1.0,4.0,Test
1914434,0.0,3.0,Control
2951899,1.0,4.0,Test
298590,6.0,9.0,Test
5961844,0.0,3.0,Control
3303111,5.0,8.0,Test
406992,1.0,4.0,Control
4868973,1.0,4.0,Test
2735156,2.0,5.0,Test
7196406,3.0,6.0,Test
5268068,2.0,5.0,Test
8159879,0.0,3.0,Test
8962371,1.0,4.0,Test
6915261,6.0,9.0,Control
7862568,3.0,6.0,Test
4295629,3.0,6.0,Test
647,0.0,4.0,Test
9703250,1.0,4.0,Control
5382590,1.0,4.0,Control
8189269,5.0,8.0,Test
7263864,5.0,8.0,Test
4118752,3.0,7.0,Test
675622,5.0,8.0,Test
6953596,1.0,4.0,Control
3116809,1.0,4.0,Test
7698544,0.0,3.0,Control
6548727,6.0,9.0,Control
3606181,0.0,3.0,Test
2894471,0.0,3.0,Test
8727501,2.0,5.0,Test
7204197,1.0,4.0,Test
5956882,4.0,7.0,Control
5771032,1.0,4.0,Control
7781517,4.0,7.0,Control
8403024,1.0,4.0,Test
7107324,6.0,9.0,Test
5230466,5.0,8.0,Test
4698803,0.0,3.0,Control
394456,2.0,5.0,Control
7359051,0.0,3.0,Test
2156083,3.0,6.0,Control
9466957,0.0,3.0,Control
178214,3.0,6.0,Test
8211265,1.0,4.0,Test
8521495,6.0,9.0,Control
5132280,5.0,8.0,Control
292370,6.0,9.0,Control
1871802,3.0,6.0,Control
6800922,6.0,9.0,Control
1135521,5.0,8.0,Control
3621553,0.0,3.0,Test
4851295,6.0,9.0,Test
7677234,2.0,5.0,Test
8094276,1.0,4.0,Control
3901105,0.0,3.0,Control
7967678,1.0,5.0,Test
4563768,6.0,9.0,Control
1612946,6.0,9.0,Control
1037427,0.0,3.0,Test
3775738,0.0,3.0,Control
84464,1.0,4.0,Test
5025952,0.0,3.0,Test
9349474,6.0,9.0,Test
2318024,6.0,9.0,Control
5957203,5.0,8.0,Test
6882236,1.0,6.0,Control
8758404,0.0,3.0,Test
9134161,0.0,3.0,Control
1872006,3.0,6.0,Test
7142697,6.0,9.0,Control
8430470,0.0,3.0,Test
7045297,1.0,5.0,Test
8537506,5.0,8.0,Test
172858,6.0,9.0,Test
3542428,1.0,4.0,Control
8859689,3.0,6.0,Control
1612012,0.0,3.0,Control
9895603,6.0,9.0,Control
7229553,2.0,5.0,Test
5290689,5.0,8.0,Control
2061194,5.0,8.0,Test
4259193,1.0,4.0,Control
6352581,0.0,3.0,Test
9852814,3.0,6.0,Control
1602655,5.0,8.0,Test
1967377,6.0,9.0,Test
1855518,2.0,5.0,Control
4409389,0.0,3.0,Test
6934228,3.0,6.0,Test
7240424,2.0,5.0,Test
3571114,6.0,9.0,Test
6251557,4.0,7.0,Control
9237252,4.0,7.0,Control
2097722,2.0,5.0,Control
4894413,4.0,7.0,Test
8135457,1.0,4.0,Control
2206697,5.0,8.0,Control
6636581,6.0,9.0,Test
3938559,0.0,3.0,Test
5837127,4.0,7.0,Test
7209107,1.0,4.0,Control
4303984,2.0,5.0,Test
4768543,2.0,5.0,Test
4440552,2.0,5.0,Test
2426653,0.0,3.0,Test
7158923,6.0,9.0,Control
6633500,1.0,4.0,Test
8621825,4.0,7.0,Test
1145098,1.0,4.0,Test
3003906,1.0,4.0,Control
3142533,0.0,3.0,Control
6458249,6.0,9.0,Test
292954,5.0,8.0,Control
1742323,6.0,9.0,Test
1983300,0.0,3.0,Test
7397258,6.0,9.0,Control
2062493,3.0,6.0,Test
8905187,1.0,4.0,Test
7506303,6.0,9.0,Control
3279914,6.0,9.0,Control
1076354,6.0,9.0,Test
4688123,6.0,9.0,Control
5990216,4.0,7.0,Test
5780655,3.0,6.0,Test
7839898,0.0,3.0,Control
2998988,6.0,9.0,Test
4056772,0.0,3.0,Test
5416455,2.0,6.0,Test
4459390,6.0,9.0,Test
8893466,1.0,4.0,Test
2206536,2.0,5.0,Control
6279904,2.0,5.0,Test
911208,5.0,8.0,Test
4334336,3.0,6.0,Test
3993117,6.0,9.0,Control
3292271,0.0,3.0,Control
1527623,6.0,9.0,Control
7382711,2.0,5.0,Test
8374942,0.0,3.0,Test
5325969,6.0,9.0,Control
550276,1.0,4.0,Control
3411960,0.0,3.0,Control
5951286,4.0,7.0,Test
1977277,4.0,7.0,Control
3648550,2.0,5.0,Control
7389701,5.0,8.0,Test
9438507,2.0,5.0,Control
5900143,1.0,4.0,Test
6257564,6.0,9.0,Test
8876038,1.0,4.0,Test
194329,4.0,7.0,Control
6746507,4.0,7.0,Control
7679428,6.0,9.0,Control
7065355,3.0,6.0,Test
8368543,2.0,5.0,Test
5475948,5.0,8.0,Control
5842296,6.0,9.0,Test
3370612,0.0,3.0,Test
3986696,0.0,3.0,Test
4525690,3.0,6.0,Control
3154922,3.0,6.0,Control
3458242,3.0,6.0,Control
4765130,5.0,8.0,Test
7370663,4.0,7.0,Control
6949668,4.0,7.0,Control
4653174,3.0,6.0,Control
6994789,0.0,3.0,Test
7503479,6.0,9.0,Test
2482966,0.0,3.0,Control
7654435,4.0,7.0,Test
6462912,1.0,4.0,Control
251727,3.0,6.0,Control
2313632,0.0,4.0,Test
1975168,4.0,7.0,Control
8070976,2.0,5.0,Control
3885108,5.0,8.0,Test
2632937,3.0,6.0,Test
4904819,6.0,9.0,Test
8623810,5.0,8.0,Control
7490372,1.0,4.0,Test
2550598,6.0,9.0,Control
9626198,1.0,4.0,Control
4630942,2.0,5.0,Test
6008322,1.0,4.0,Control
777766,6.0,9.0,Test
2946292,5.0,8.0,Control
9094459,5.0,8.0,Test
346409,2.0,5.0,Control
9846467,3.0,6.0,Control
3313674,2.0,5.0,Test
2677410,0.0,3.0,Test
848037,5.0,8.0,Test
9839402,1.0,4.0,Control
5659775,6.0,9.0,Control
2143189,6.0,9.0,Control
6947986,0.0,3.0,Control
3942070,6.0,9.0,Test
8786042,5.0,8.0,Control
7986738,6.0,9.0,Control
1373405,1.0,4.0,Test
465525,5.0,8.0,Test
512883,6.0,9.0,Control
6209195,3.0,6.0,Control
9146002,6.0,9.0,Test
975800,4.0,7.0,Test
6066538,2.0,5.0,Test
931686,6.0,9.0,Test
5098915,1.0,4.0,Control
3402183,0.0,3.0,Test
3800272,4.0,7.0,Test
8999521,3.0,6.0,Test
4475357,4.0,7.0,Control
8228558,5.0,8.0,Control
3273469,0.0,3.0,Test
8230834,4.0,8.0,Control
7052899,2.0,5.0,Test
8747629,0.0,3.0,Test
7572631,6.0,9.0,Test
9019381,6.0,9.0,Test
1823844,5.0,8.0,Control
6542956,1.0,4.0,Control
8883167,2.0,5.0,Test
3839635,1.0,4.0,Control
9416381,3.0,6.0,Test
5971139,4.0,7.0,Control
7585765,1.0,4.0,Control
7049106,4.0,7.0,Test
8645540,6.0,9.0,Control
347452,6.0,9.0,Test
9046844,2.0,5.0,Control
6283100,6.0,9.0,Test
2562491,6.0,9.0,Test
459610,0.0,3.0,Control
3722295,5.0,8.0,Control
6255524,1.0,4.0,Test
2463388,5.0,8.0,Test
2079235,1.0,4.0,Control
7425144,6.0,9.0,Test
5755447,6.0,9.0,Control
7539703,0.0,3.0,Control
9202242,1.0,4.0,Control
3610632,6.0,9.0,Test
4672667,3.0,6.0,Control
5310113,1.0,4.0,Test
7998436,4.0,7.0,Control
1120449,6.0,9.0,Test
6160592,6.0,9.0,Control
532183,6.0,9.0,Control
2414386,3.0,6.0,Control
2458299,2.0,5.0,Control
9583832,3.0,6.0,Test
352497,6.0,9.0,Test
8211143,6.0,9.0,Control
2934470,6.0,9.0,Control
6252758,2.0,5.0,Control
1533053,6.0,9.0,Control
4530050,4.0,7.0,Test
2804455,6.0,9.0,Control
2639664,2.0,5.0,Test
6442338,2.0,5.0,Control
7509925,0.0,3.0,Control
6948978,1.0,4.0,Test
9300749,1.0,4.0,Test
3184980,1.0,4.0,Control
6149311,2.0,5.0,Control
9623489,1.0,4.0,Test
4574884,0.0,3.0,Test
2495191,6.0,9.0,Control
7172011,4.0,7.0,Test
269373,3.0,6.0,Control
4252737,2.0,5.0,Control
1401322,6.0,9.0,Test
2417819,0.0,3.0,Control
8284480,3.0,6.0,Test
1762503,6.0,9.0,Test
4646583,0.0,3.0,Control
4516606,4.0,7.0,Control
1575877,0.0,3.0,Control
8710693,0.0,4.0,Test
8688968,2.0,5.0,Control
774703,3.0,6.0,Test
1758566,6.0,9.0,Control
2183135,5.0,8.0,Test
9831016,2.0,5.0,Test
9739798,5.0,8.0,Test
3799645,6.0,9.0,Control
2951480,6.0,9.0,Test
9282426,6.0,9.0,Control
728887,5.0,8.0,Control
5512547,4.0,7.0,Control
3098485,2.0,5.0,Control
9364005,2.0,5.0,Test
8394478,0.0,3.0,Test
836164,2.0,5.0,Test
917269,2.0,5.0,Control
375418,6.0,9.0,Control
6197527,6.0,9.0,Test
3515394,2.0,5.0,Control
8630577,1.0,4.0,Test
2571980,6.0,9.0,Control
9706109,5.0,8.0,Test
670774,2.0,5.0,Control
5694283,5.0,8.0,Test
2725562,6.0,9.0,Control
9930063,6.0,9.0,Test
1509726,4.0,7.0,Control
4597538,6.0,9.0,Test
7679903,4.0,7.0,Control
9520667,0.0,3.0,Test
5180590,1.0,4.0,Test
765467,2.0,5.0,Test
2585555,6.0,9.0,Control
8943527,4.0,7.0,Test
6976946,2.0,5.0,Control
3692447,4.0,7.0,Test
5398722,2.0,5.0,Control
963427,1.0,4.0,Control
794844,2.0,5.0,Test
930347,5.0,8.0,Test
6579471,6.0,9.0,Control
269636,6.0,9.0,Control
6763479,6.0,9.0,Test
9136712,2.0,5.0,Control
3701076,5.0,8.0,Control
6435592,4.0,7.0,Test
8903537,6.0,9.0,Test
7812267,2.0,5.0,Test
7430374,6.0,9.0,Test
2686877,4.0,7.0,Control
1673179,6.0,9.0,Test
797005,6.0,9.0,Test
6308806,5.0,8.0,Control
4176901,3.0,6.0,Test
8295759,0.0,3.0,Control
7351291,1.0,4.0,Test
9206649,1.0,4.0,Control
6273143,0.0,3.0,Test
6671465,1.0,4.0,Test
9256349,0.0,3.0,Control
5845598,5.0,8.0,Control
8586525,0.0,3.0,Test
3089722,1.0,4.0,Control
4125085,4.0,7.0,Test
7530428,6.0,9.0,Test
7972813,0.0,3.0,Control
8225975,6.0,9.0,Control
490194,4.0,7.0,Control
2896984,0.0,6.0,Control
9358682,0.0,3.0,Control
550876,1.0,4.0,Control
1488055,5.0,8.0,Test
1185864,1.0,4.0,Test
2235419,2.0,5.0,Control
8231827,5.0,8.0,Control
4766116,6.0,9.0,Test
7521309,6.0,9.0,Test
5143272,0.0,3.0,Control
7926251,2.0,5.0,Test
