client_id,seniority_per_years,age,gender,number_of_accounts,balance,Variation
3452850,12.0,42.0,M,2.0,35081.79,Test
4786414,6.0,44.0,U,2.0,75595.38,Test
9598074,4.0,52.0,U,2.0,155403.84999999998,Test
2968201,10.0,35.5,M,2.0,85169.31,Test
8169732,4.0,18.5,U,2.0,37222.41,Test
5156720,11.0,33.5,F,2.0,59922.95,Control
4333852,27.0,56.5,M,3.0,1854093.26,Test
83683,5.0,31.0,U,2.0,62792.96,Control
7236024,33.0,65.0,F,2.0,75865.33,Test
3953921,5.0,41.5,U,2.0,170372.15999999997,Test
3899785,5.0,20.5,U,2.0,30797.96,Control
8060496,8.0,48.5,U,3.0,269663.73,Test
8682039,10.0,34.5,F,3.0,97404.34,Test
5798572,16.0,53.0,F,2.0,45618.71,Test
4656898,5.0,29.5,U,2.0,183651.1,Test
2865677,12.0,38.0,F,2.0,35881.649999999994,Control
8832236,4.0,47.0,U,2.0,88742.26999999999,Test
2691632,8.0,59.0,M,2.0,63662.29,Test
6842137,6.0,48.0,U,2.0,67474.85,Control
3041776,5.0,60.5,U,2.0,418391.2,Control
3167061,7.0,64.0,U,2.0,73866.65,Control
6514104,5.0,30.5,U,3.0,32871.29,Test
2839247,13.0,39.5,M,2.0,89199.12,Control
1903850,4.0,60.0,M,2.0,89803.44,Test
3992853,11.0,25.5,M,2.0,28687.18,Test
187901,11.0,66.0,M,2.0,166577.95,Control
6331923,5.0,29.5,F,2.0,49355.78999999999,Test
2941394,15.0,67.0,F,2.0,84883.79999999999,Test
2663775,12.0,35.0,F,2.0,125507.31,Control
5337525,8.0,70.0,F,2.0,36330.36,Control
967593,10.0,48.0,F,2.0,177660.76,Test
1667795,7.0,46.5,U,2.0,42911.97,Control
6991948,13.0,47.0,F,2.0,475881.98,Test
1391630,7.0,43.0,M,3.0,64239.83,Control
5085938,4.0,33.5,U,2.0,58761.43,Control
9844262,5.0,42.5,U,2.0,48165.26,Test
2013867,13.0,50.5,F,2.0,248229.05,Control
8538985,6.0,64.5,U,3.0,120754.36,Test
8444793,5.0,27.5,U,4.0,60750.63,Test
2833480,24.0,65.0,M,5.0,1932983.22,Control
5829248,23.0,46.5,F,2.0,150492.49,Control
7891259,21.0,45.0,M,3.0,140554.9,Test
6603420,22.0,55.0,M,4.0,234991.91,Test
8847388,19.0,47.5,U,3.0,418289.21,Test
945109,18.0,31.0,F,3.0,66514.32,Test
930596,18.0,53.5,M,2.0,125320.25,Test
7158443,17.0,47.0,M,3.0,51518.19,Control
7521207,14.0,70.5,F,2.0,198599.66,Test
1098398,15.0,51.0,M,2.0,55343.77,Control
6885626,7.0,42.5,U,4.0,81127.64,Test
4409593,10.0,59.0,M,2.0,42102.63,Test
7213148,13.0,67.5,F,2.0,147492.47999999998,Test
6772022,4.0,29.5,U,3.0,43808.15,Test
6004537,17.0,44.0,M,2.0,32038.37,Test
5357266,6.0,62.5,F,2.0,284882.52,Test
3749858,5.0,43.0,U,2.0,65648.85,Control
1152607,11.0,49.0,F,2.0,30683.73,Test
2029226,12.0,43.5,F,2.0,58747.31,Test
7570180,12.0,28.0,F,2.0,65175.41,Test
7972854,6.0,36.0,U,3.0,65002.97,Test
5559456,14.0,32.5,F,2.0,105998.2,Test
3329950,15.0,38.5,F,2.0,35280.3,Test
1972780,14.0,30.5,M,3.0,173597.47999999998,Test
2050426,12.0,52.0,M,2.0,30218.54,Control
2475990,13.0,61.0,F,3.0,124658.62,Test
6511554,5.0,21.5,U,3.0,76809.93,Test
5961178,10.0,33.0,M,2.0,23801.27,Control
4238252,10.0,33.0,M,2.0,42379.63,Control
3999026,17.0,65.5,F,2.0,148948.62,Test
8074391,6.0,23.0,M,2.0,68527.78,Control
1505011,15.0,35.5,F,2.0,61272.25,Control
8363051,12.0,80.5,F,2.0,144614.84,Test
3966756,8.0,34.0,U,2.0,65445.58,Test
7627270,15.0,55.5,F,2.0,67746.65,Test
2111761,8.0,60.0,F,2.0,68534.83,Test
6080815,11.0,53.0,F,2.0,565649.5700000001,Test
2211630,5.0,23.5,U,4.0,129516.76,Test
6005237,10.0,25.5,M,4.0,316819.46,Test
8404715,5.0,49.0,U,2.0,72998.16,Test
1672032,5.0,54.5,U,2.0,25412.61,Control
8803272,6.0,51.5,U,2.0,43071.9,Test
3603649,27.0,86.0,F,2.0,108788.41,Control
8004671,10.0,62.5,M,2.0,489905.71,Control
3695599,6.0,35.5,F,2.0,38943.26,Test
7861570,5.0,61.0,U,2.0,24459.55,Test
643544,5.0,23.5,U,2.0,33326.94,Test
8128275,14.0,57.5,U,2.0,55248.32,Test
7542559,10.0,24.5,M,2.0,32030.79,Control
3145774,7.0,40.5,U,2.0,69513.07,Test
2608155,9.0,47.5,F,2.0,39502.38,Test
9224876,23.0,37.0,M,2.0,53436.64,Control
6746595,20.0,52.5,M,3.0,509591.35,Test
7176632,18.0,59.5,F,2.0,29811.11,Test
9409347,5.0,57.5,F,2.0,168566.90999999997,Test
9963117,5.0,58.5,M,2.0,80979.41,Test
2769229,5.0,28.0,U,2.0,53172.03,Test
4508825,5.0,26.5,U,2.0,42367.95,Control
6865229,13.0,65.0,M,3.0,322464.82,Control
5447175,6.0,26.0,U,4.0,88442.37,Test
918538,14.0,45.5,M,2.0,118367.28,Control
4244298,32.0,66.5,F,2.0,153623.34,Test
1002041,6.0,61.5,U,2.0,43898.35,Test
8057539,13.0,74.0,F,2.0,68261.79999999999,Control
9436140,4.0,27.0,U,2.0,31870.51,Test
3240177,12.0,31.5,M,5.0,1848983.11,Test
3388462,5.0,66.5,F,2.0,111566.5,Test
5334594,15.0,35.5,M,2.0,26278.23,Test
2765161,4.0,62.0,U,2.0,30880.06,Control
1473236,6.0,36.5,F,3.0,65235.97,Test
8058142,10.0,52.0,F,2.0,30796.32,Control
5751427,11.0,38.5,F,2.0,105952.34,Control
2455070,12.0,30.5,M,2.0,44355.99,Test
1088201,35.0,54.5,M,2.0,23926.17,Test
5283980,13.0,30.5,M,2.0,66645.01999999999,Control
1687262,6.0,60.0,U,2.0,43817.08,Control
3010146,16.0,56.0,F,2.0,61579.65,Control
9121026,8.0,48.5,F,2.0,36726.06,Control
7447069,6.0,51.5,U,2.0,134579.89,Control
3782508,5.0,25.0,U,3.0,61363.22,Control
9068680,7.0,26.0,U,2.0,79433.7,Test
5518659,5.0,71.0,U,2.0,68826.08,Test
9861727,11.0,54.0,M,2.0,198388.62,Test
1396964,10.0,71.0,F,2.0,33255.119999999995,Test
7245855,9.0,29.0,F,3.0,312255.83,Control
8248476,6.0,56.5,U,2.0,46581.51,Control
2258357,16.0,65.5,M,3.0,60793.74,Control
1111086,13.0,36.0,M,2.0,106835.81,Control
5572873,6.0,28.0,U,3.0,117205.3,Test
6299914,11.0,30.0,M,2.0,69681.22,Control
4690774,6.0,35.5,U,2.0,32927.7,Test
3990599,5.0,54.5,U,2.0,59692.11,Test
4919508,25.0,85.0,F,3.0,301361.51,Control
3058849,24.0,54.5,F,5.0,325994.23,Control
6941992,24.0,65.5,M,4.0,1168561.36,Control
5336299,23.0,65.5,M,3.0,2827886.48,Control
7082310,22.0,61.5,M,3.0,200227.17,Test
8950411,21.0,73.0,F,3.0,504238.21,Test
1879312,20.0,63.0,M,2.0,31770.84,Control
3959519,20.0,52.5,M,3.0,100537.57,Control
8610616,21.0,40.5,F,2.0,41331.41,Control
6102903,20.0,59.0,M,2.0,130502.19,Test
6669765,20.0,54.5,F,2.0,69038.94,Control
1180546,19.0,50.5,F,3.0,490488.38,Control
1721941,12.0,67.0,F,2.0,199023.82,Test
700784,11.0,41.0,F,2.0,161893.45,Control
9552319,5.0,62.0,U,3.0,61765.28,Control
9255104,15.0,52.5,F,2.0,129102.47,Control
3149079,12.0,50.5,M,2.0,45682.95,Control
5153501,12.0,30.0,M,2.0,64424.54,Test
2122736,10.0,51.5,F,2.0,34972.71,Control
1275733,9.0,44.5,F,2.0,386433.71,Test
6711443,11.0,55.0,M,2.0,24835.42,Test
8422642,15.0,60.5,M,2.0,85844.09,Control
4863224,8.0,30.0,U,2.0,36137.51,Test
546337,12.0,47.0,M,2.0,74903.9,Control
3537735,15.0,37.5,M,2.0,32973.43,Control
9218358,15.0,59.0,U,2.0,427649.23,Test
8343009,4.0,31.0,U,2.0,33781.57,Control
7191234,4.0,49.0,U,2.0,42091.15,Control
8794039,4.0,53.5,F,4.0,31003.7,Control
9795049,24.0,75.0,M,2.0,120995.79,Test
8170143,12.0,69.5,M,3.0,409420.35,Control
4012328,13.0,40.0,M,2.0,31865.22,Test
5623848,6.0,51.5,U,2.0,83589.41,Test
8680964,12.0,57.5,F,3.0,57932.1,Control
5255030,6.0,51.5,F,4.0,701200.8200000001,Test
4856097,7.0,50.0,U,2.0,40126.76,Test
4066207,7.0,66.0,U,2.0,157781.96000000002,Test
4978709,9.0,35.5,M,2.0,73011.66,Control
5258581,5.0,37.5,F,2.0,109165.37,Control
144678,5.0,46.5,U,2.0,51078.88,Control
8215989,8.0,69.0,U,3.0,180906.83,Control
1363737,6.0,31.0,U,2.0,30145.64,Test
3151112,8.0,60.0,M,2.0,37665.89,Test
8588068,8.0,25.5,U,2.0,63304.54,Control
2226478,9.0,67.0,M,2.0,228373.35,Control
5081402,12.0,44.5,M,2.0,77654.37,Test
3172746,15.0,48.5,F,3.0,104267.92,Test
267391,13.0,59.5,M,2.0,31776.62,Test
3450766,14.0,27.0,F,2.0,34345.88,Control
250645,15.0,52.5,F,3.0,194063.35,Test
1866820,15.0,46.0,M,2.0,38470.2,Control
6904931,4.0,52.5,U,2.0,108348.24,Test
5041971,17.0,37.0,M,2.0,103611.59,Test
5761113,7.0,31.0,U,2.0,31656.64,Test
6103153,14.0,37.0,F,2.0,49852.96,Control
7022761,5.0,59.5,F,2.0,96779.0,Test
4580091,24.0,52.5,M,2.0,68303.2,Control
4529371,24.0,24.5,F,2.0,30209.87,Control
6173581,23.0,75.5,M,3.0,159439.26,Test
191300,21.0,64.0,M,3.0,190549.46,Test
6195253,21.0,80.0,M,2.0,79056.17,Control
8505452,18.0,36.0,M,2.0,33051.88,Control
6478662,18.0,48.5,F,3.0,288017.65,Test
8962369,6.0,33.0,U,2.0,69426.35,Control
5910608,5.0,30.5,U,2.0,26220.95,Control
1858800,8.0,43.0,U,2.0,25124.13,Test
2549185,5.0,35.5,U,2.0,42019.73,Test
9516166,6.0,70.5,U,2.0,25854.83,Test
6280963,11.0,50.0,F,2.0,61509.96,Control
3875133,16.0,65.0,F,2.0,425306.23,Test
2420905,7.0,26.0,U,2.0,48504.82,Test
7651432,8.0,26.5,U,2.0,54478.61,Test
6652360,13.0,53.5,U,2.0,427613.28,Test
9182143,16.0,32.5,M,2.0,27976.03,Control
8229804,5.0,60.5,M,2.0,46090.62,Test
5283242,6.0,30.5,U,3.0,58727.15,Control
7631819,2.0,46.5,U,2.0,30155.6,Test
2601202,6.0,29.5,U,2.0,32670.64,Control
8486666,4.0,50.0,U,2.0,43043.86,Control
5141416,4.0,54.5,U,2.0,29947.92,Test
3484978,4.0,23.0,U,2.0,27510.48,Control
8928774,14.0,34.5,F,6.0,153527.82,Test
8017188,33.0,54.5,M,3.0,213134.63,Test
2096040,4.0,32.0,F,2.0,45520.0,Test
4744361,28.0,63.0,M,2.0,74261.23999999999,Control
1671477,11.0,34.5,M,2.0,124442.02,Control
595657,7.0,48.0,U,2.0,35527.99,Control
8048935,15.0,60.0,M,2.0,38417.78,Test
7146195,9.0,40.5,F,5.0,184917.41,Test
4647478,23.0,75.5,U,2.0,494775.64,Control
5464721,5.0,53.0,U,2.0,40701.12,Test
3882086,4.0,48.5,U,2.0,30599.44,Control
4385232,8.0,37.0,F,2.0,62260.69,Control
5490056,12.0,37.0,M,3.0,319613.26,Test
7188669,29.0,49.5,U,2.0,110013.69,Test
9656424,12.0,60.5,M,2.0,162354.71000000002,Test
329574,7.0,28.5,U,4.0,219452.46,Test
2636198,16.0,67.0,F,2.0,386739.93,Control
2495355,4.0,64.0,U,2.0,28789.68,Test
7726175,3.0,25.5,M,2.0,24082.78,Control
737881,22.0,51.0,F,2.0,68296.29999999999,Test
1237163,21.0,62.5,F,2.0,49823.86,Test
3369137,21.0,62.5,M,2.0,366632.27,Control
9395390,17.0,61.0,U,2.0,28285.71,Control
432789,17.0,47.5,F,2.0,145384.99,Test
5249795,17.0,17.5,M,3.0,43042.88,Control
9408869,35.0,69.0,M,3.0,583833.7200000001,Control
7872084,16.0,76.0,M,2.0,107636.71,Control
1024268,28.0,49.5,F,2.0,2000736.92,Test
8644435,4.0,44.5,U,2.0,39481.56,Test
4446759,6.0,50.5,U,2.0,48272.53,Test
6571403,17.0,82.0,M,2.0,346694.53,Control
6208259,6.0,59.0,M,2.0,495793.84,Control
8094167,7.0,22.0,U,3.0,31669.99,Control
2271164,11.0,52.0,F,2.0,116911.74,Test
9243700,6.0,27.0,F,3.0,48410.83,Control
2354204,16.0,52.5,M,2.0,48254.03999999999,Test
6449098,8.0,63.5,M,2.0,34221.83,Control
409787,14.0,60.5,M,2.0,45683.88,Test
7871271,10.0,27.0,F,2.0,103195.78,Control
3737834,16.0,57.5,M,2.0,25147.89,Test
3394004,14.0,30.5,M,2.0,37200.7,Test
7096317,16.0,42.5,F,2.0,30111.95,Control
7494176,28.0,71.5,F,2.0,58093.48,Control
9268374,4.0,57.0,M,3.0,71504.88,Test
3127831,5.0,46.0,U,3.0,113530.7,Test
7045882,7.0,31.5,U,3.0,131458.44,Control
7044362,9.0,58.5,M,2.0,138193.41999999998,Test
6672315,12.0,54.5,F,2.0,74295.6,Test
2240256,15.0,50.0,F,2.0,23801.34,Test
3694585,15.0,40.0,F,2.0,49254.42,Control
3221598,4.0,22.5,U,2.0,26490.75,Control
7149854,5.0,63.5,U,2.0,272508.42,Control
848688,13.0,36.5,M,4.0,163074.97999999998,Test
1374292,15.0,60.5,F,2.0,62159.14,Test
7394783,11.0,63.5,M,2.0,1083099.37,Control
8752868,7.0,72.5,U,2.0,153703.12,Control
3479816,15.0,36.0,M,2.0,139104.71,Control
7203736,8.0,39.5,M,2.0,85030.36,Test
1108090,11.0,46.5,F,2.0,106110.66,Test
1260653,12.0,28.5,M,2.0,27319.26,Control
1112343,14.0,43.5,M,4.0,441813.21,Test
73453,16.0,56.5,M,2.0,1194883.41,Control
6095280,6.0,49.0,M,2.0,50251.66,Test
598705,5.0,29.0,U,2.0,34099.2,Control
7337453,12.0,62.5,M,2.0,674815.6000000001,Test
2680334,15.0,46.5,M,2.0,55883.24,Test
6697221,12.0,28.5,F,2.0,24869.36,Control
3813623,14.0,31.5,F,4.0,122693.36,Control
1978167,15.0,51.5,F,2.0,124991.06,Control
4765026,8.0,31.5,U,4.0,99015.19,Test
3305322,4.0,57.0,F,2.0,115998.6,Control
6112197,5.0,24.5,M,3.0,173609.19,Test
9117250,6.0,24.0,U,2.0,64362.39,Control
5314587,24.0,50.5,F,2.0,183228.79,Test
3198093,24.0,54.5,F,3.0,86944.87,Test
1357384,21.0,41.0,F,2.0,37396.7,Control
4472571,19.0,61.0,M,2.0,55602.23,Test
6721172,19.0,53.5,M,2.0,182748.02,Test
769765,18.0,27.0,F,2.0,53402.89,Control
4630971,17.0,46.5,M,2.0,114591.12,Test
8537217,17.0,21.5,F,2.0,27691.64,Control
5036404,10.0,27.5,M,2.0,25316.19,Test
37423,17.0,48.5,U,2.0,66037.22,Test
4251068,6.0,56.5,U,2.0,446659.24,Control
7864632,5.0,24.0,U,3.0,47719.26,Test
574728,4.0,60.5,M,2.0,1263840.5499999998,Test
782399,8.0,63.0,U,2.0,48875.67,Control
699117,5.0,44.5,U,2.0,27831.84,Control
4890753,5.0,34.5,U,2.0,26866.36,Control
5340999,6.0,20.5,U,2.0,38777.01,Test
4807789,5.0,31.5,U,2.0,55345.46,Control
9068866,7.0,56.5,U,2.0,46623.95,Control
4246602,15.0,38.0,M,2.0,58206.07,Test
8071131,9.0,64.5,F,2.0,29894.84,Control
4089005,7.0,61.0,U,2.0,193896.98,Control
9410507,5.0,50.0,U,3.0,41362.11,Control
6885624,15.0,70.5,M,3.0,166029.21000000002,Control
9354633,6.0,26.5,U,2.0,45745.19,Test
9763536,4.0,20.0,U,2.0,26542.92,Test
2621982,8.0,40.5,U,2.0,50779.36,Control
4743648,6.0,29.0,U,2.0,33080.5,Control
15050,26.0,52.5,F,3.0,65688.56,Test
4267612,28.0,28.0,F,2.0,32358.76,Control
9397973,11.0,42.5,M,2.0,60850.09,Test
9815599,5.0,51.5,U,2.0,213472.78,Control
7467039,6.0,63.0,U,2.0,57190.09,Control
9359463,14.0,49.0,M,2.0,29529.85,Control
1954630,2.0,33.5,U,2.0,30233.68,Test
1200050,14.0,57.0,M,2.0,53907.24,Test
473920,5.0,69.5,U,3.0,78615.69,Test
9547634,15.0,37.0,F,2.0,76213.56,Control
3781768,22.0,47.0,F,3.0,367348.12,Test
1446469,19.0,25.5,M,3.0,66412.48999999999,Control
4542413,19.0,73.5,F,2.0,62789.43,Test
227805,18.0,36.5,U,3.0,91905.05,Test
2560691,18.0,58.5,U,4.0,198155.42,Test
4952273,18.0,34.0,F,2.0,41129.12,Control
7697945,17.0,41.0,M,3.0,295784.56,Test
7154717,16.0,43.0,M,3.0,639231.29,Control
822123,13.0,65.0,M,2.0,51220.01,Test
8062119,15.0,44.5,M,2.0,132776.43,Control
4799453,21.0,63.0,M,2.0,87891.91,Control
3647252,23.0,61.0,M,3.0,2014415.91,Control
1433566,7.0,55.0,U,2.0,156901.27000000002,Control
3918261,38.0,62.5,F,2.0,102279.14,Test
5044560,5.0,58.0,U,3.0,68020.14,Test
2341792,16.0,74.0,M,2.0,53054.89,Control
3597484,8.0,46.0,U,2.0,62269.47,Control
6093544,7.0,25.0,U,2.0,27706.99,Control
4056801,16.0,60.5,F,2.0,83270.08,Test
431627,4.0,36.5,U,3.0,122212.9,Test
4417192,12.0,30.5,F,2.0,66626.95,Test
5120012,14.0,37.5,M,3.0,260405.54,Control
3652385,28.0,79.0,M,3.0,264162.82,Control
3333348,5.0,41.0,M,3.0,225023.34000000003,Test
6909039,4.0,33.5,U,2.0,51527.45,Control
4977984,12.0,28.0,M,2.0,36280.49,Test
2261819,4.0,22.0,U,2.0,48105.94,Test
1198944,14.0,30.5,M,2.0,43874.49,Test
2023072,15.0,55.0,M,2.0,32097.86,Control
1678234,7.0,52.0,U,3.0,291797.7,Control
8257803,26.0,67.0,M,2.0,215062.87,Control
5031199,5.0,55.0,U,3.0,75760.51,Control
3790249,6.0,26.0,U,2.0,48670.34,Control
4379730,9.0,63.5,M,2.0,189544.61,Test
6358660,11.0,51.0,M,2.0,27521.3,Control
7253866,29.0,68.5,M,2.0,250799.33,Control
927516,10.0,30.5,M,2.0,132528.76,Test
8063233,4.0,37.0,U,2.0,40474.58,Test
2550200,4.0,36.0,U,2.0,59840.59,Control
297472,5.0,61.0,U,2.0,34598.48,Control
8646291,8.0,51.0,F,2.0,96467.35,Test
8259583,4.0,34.5,U,2.0,50308.87,Test
9750016,5.0,28.5,F,2.0,26083.83,Control
1677722,5.0,32.5,U,2.0,84063.18,Test
960724,10.0,33.0,F,2.0,46098.71,Test
4060334,6.0,25.5,U,3.0,66534.88,Control
8568326,15.0,63.5,M,2.0,71278.33,Test
6427526,16.0,80.5,M,2.0,55464.17999999999,Control
2122912,12.0,47.0,F,2.0,27522.26,Control
2923342,5.0,68.0,F,2.0,190637.3,Control
7534819,22.0,59.5,M,2.0,184131.66,Test
1256690,22.0,35.5,M,3.0,155796.11,Test
2971820,22.0,52.0,M,3.0,107474.26,Control
4431185,22.0,57.0,U,2.0,445375.51,Control
2909102,21.0,48.5,M,3.0,367249.46,Test
3468813,20.0,71.5,M,3.0,187583.54,Control
5211432,19.0,43.0,F,2.0,50746.25,Test
6953767,19.0,57.0,U,3.0,117905.18,Control
8213521,18.0,46.0,F,2.0,140899.28,Control
3425096,10.0,41.5,M,3.0,158526.65000000002,Test
8007865,15.0,75.0,M,2.0,189216.48,Control
2735635,13.0,49.5,M,2.0,81537.09,Test
4204839,5.0,25.5,U,2.0,53699.05,Control
4315514,20.0,67.5,M,2.0,140620.7,Test
1263455,7.0,27.5,U,2.0,28953.97,Test
1194237,30.0,30.5,M,3.0,150899.01,Test
8103106,6.0,25.0,U,2.0,60968.28,Control
5711578,13.0,36.5,M,2.0,30330.24,Control
5308409,9.0,49.5,F,2.0,40015.63,Control
4885697,29.0,52.0,F,2.0,96886.78,Control
1393168,5.0,33.5,F,2.0,49925.72,Test
3816563,7.0,24.5,U,2.0,44467.87,Test
4876132,10.0,39.5,F,3.0,87829.34,Test
3154747,4.0,54.5,U,2.0,28756.45,Control
4575326,12.0,67.0,M,2.0,37381.48,Test
7065655,8.0,34.5,U,3.0,106932.42,Test
2785387,7.0,48.0,M,2.0,321776.2,Control
8479157,9.0,63.5,M,3.0,24800.83,Control
9485851,13.0,40.0,M,2.0,52000.51,Control
5955812,13.0,68.5,M,2.0,462653.5,Test
2506177,15.0,37.0,F,2.0,91379.2,Control
8400843,6.0,34.5,U,2.0,61219.46,Test
2116239,4.0,18.0,U,2.0,36727.74,Test
6270117,7.0,33.0,U,2.0,85270.79999999999,Test
8699610,7.0,32.0,U,2.0,53779.94,Control
1482272,6.0,47.5,U,2.0,40788.05,Test
5449569,12.0,71.5,F,2.0,34365.619999999995,Test
8836494,7.0,62.5,U,2.0,235446.95,Test
9587960,9.0,66.0,F,2.0,192057.94,Control
4023749,6.0,67.0,M,2.0,177683.26,Control
1278647,5.0,26.5,U,3.0,114020.3,Control
5644420,10.0,25.0,M,2.0,70888.56,Control
55448,9.0,58.5,F,2.0,41450.38,Control
6066023,14.0,32.0,M,2.0,44028.6,Test
6841726,10.0,37.0,F,2.0,45237.83,Control
2566517,25.0,75.0,M,2.0,47815.23,Control
782609,22.0,51.5,F,4.0,130030.28,Test
8650703,21.0,46.0,F,2.0,157729.66999999998,Control
5369253,21.0,71.5,F,2.0,64089.05,Test
5929312,21.0,48.5,M,3.0,263539.35,Test
3954242,21.0,46.5,F,2.0,67027.51999999999,Test
1360394,19.0,82.0,F,2.0,43806.41,Control
3182538,18.0,22.0,U,4.0,83865.11,Test
4953806,18.0,42.5,M,2.0,83329.88,Test
9744723,18.0,28.5,F,3.0,80612.65,Test
3198496,17.0,52.5,F,2.0,166141.27000000002,Test
2138772,17.0,54.5,F,2.0,192836.94,Test
3597029,4.0,26.0,F,3.0,43839.69,Test
2061626,13.0,56.5,M,2.0,118233.74,Control
2837561,4.0,33.5,U,2.0,37582.3,Control
2478041,9.0,62.0,F,2.0,56100.1,Test
719113,5.0,60.5,F,2.0,26948.71,Control
2313292,6.0,60.5,U,4.0,836797.5700000001,Test
4129281,14.0,44.5,M,2.0,43846.77,Test
3639173,26.0,63.5,U,3.0,822716.5,Test
4955883,29.0,26.0,F,2.0,37122.69,Test
293284,6.0,44.0,U,3.0,54494.37,Control
3823935,6.0,62.0,M,3.0,253090.22,Control
64871,15.0,47.0,M,2.0,59767.83,Control
7068283,4.0,51.5,M,4.0,94098.37,Control
631016,12.0,62.0,F,2.0,68757.42,Test
6662779,13.0,30.5,F,3.0,167640.52999999997,Test
5107674,7.0,46.5,U,2.0,155454.87,Control
4520186,9.0,53.0,F,2.0,57748.3,Test
7897592,14.0,55.5,M,2.0,54303.03,Control
4015423,7.0,40.0,U,2.0,47195.66,Test
8180878,9.0,24.0,F,2.0,57571.95,Control
1263597,6.0,32.0,U,2.0,58671.19,Test
3047293,6.0,29.5,U,3.0,84280.26,Test
108335,4.0,25.0,U,2.0,29973.03,Control
8371066,7.0,26.0,M,4.0,134680.05,Control
1981739,5.0,55.0,F,2.0,128772.61,Test
4094092,10.0,40.5,F,2.0,91387.21,Control
7791817,18.0,38.0,F,2.0,152106.76,Test
5299317,4.0,38.5,U,3.0,312395.41,Control
746892,6.0,60.5,U,2.0,32321.97,Test
7140331,11.0,35.5,F,2.0,29309.98,Control
2906540,8.0,31.0,U,2.0,69465.23999999999,Test
4791137,5.0,64.5,U,2.0,366776.94,Test
6088700,5.0,26.0,U,2.0,44267.28999999999,Test
8292253,35.0,52.5,F,2.0,541888.77,Test
1157434,24.0,61.0,F,2.0,32099.14,Control
5333922,23.0,48.5,M,3.0,880558.67,Control
8897392,23.0,41.5,F,2.0,44628.67,Test
9151225,22.0,28.0,U,4.0,171802.14,Test
8404765,21.0,29.5,M,3.0,79533.68,Control
1827753,20.0,55.5,F,3.0,109958.87,Test
2297521,20.0,60.5,M,2.0,105265.84,Control
6454869,19.0,53.0,F,3.0,216386.62,Control
5463895,17.0,48.0,F,2.0,163319.09999999998,Control
2688470,4.0,22.5,U,2.0,39351.91,Control
4578710,13.0,63.5,F,2.0,45883.03999999999,Control
4701250,15.0,61.0,M,2.0,120255.34,Control
2434945,14.0,36.5,M,2.0,77731.45999999999,Test
6352249,5.0,63.0,U,2.0,91887.37,Control
5621250,26.0,69.0,F,2.0,97562.19,Control
4351510,8.0,60.5,U,2.0,109918.15,Test
2857106,9.0,63.5,M,3.0,55346.34,Control
5629464,5.0,54.5,U,2.0,84489.34,Test
6061814,16.0,46.0,F,2.0,31293.3,Control
9188669,4.0,55.0,U,2.0,31484.64,Control
5047201,4.0,22.5,U,2.0,44827.57,Test
8627399,20.0,58.5,U,2.0,256239.03,Control
6371350,8.0,43.5,U,2.0,40954.39,Test
8031718,28.0,64.5,M,3.0,156040.27000000002,Control
1939550,13.0,50.5,M,2.0,45599.37,Control
7352107,12.0,29.0,F,2.0,50801.39,Test
2687712,8.0,60.5,F,2.0,51092.17999999999,Test
7992942,15.0,55.0,M,2.0,141331.59999999998,Control
2937341,16.0,41.5,F,2.0,108300.62,Test
643862,5.0,19.0,U,2.0,34433.35,Test
4418447,14.0,50.5,F,2.0,35251.22,Test
7331194,13.0,77.5,F,2.0,36861.96,Control
371162,5.0,53.5,U,2.0,762899.89,Test
2495100,4.0,36.5,U,3.0,27930.15,Test
4534151,6.0,27.0,U,2.0,60506.61,Test
6375858,5.0,36.0,U,4.0,82309.45999999999,Control
6602220,13.0,33.0,F,3.0,123715.52,Test
2131692,11.0,32.0,M,3.0,702659.88,Test
3994586,15.0,31.0,M,2.0,93469.42,Test
6895833,7.0,58.5,U,2.0,42811.36,Test
1314809,6.0,44.5,U,2.0,75278.48,Control
2153015,9.0,38.0,F,2.0,62099.32,Control
6180572,7.0,59.5,U,2.0,106131.33,Test
747959,4.0,25.5,U,3.0,36866.6,Test
8778575,12.0,51.5,F,2.0,153524.66,Test
3879152,12.0,74.5,M,2.0,66247.85,Test
7392118,9.0,59.5,F,3.0,84616.32,Test
2735502,8.0,38.0,F,2.0,88983.29999999999,Test
5297874,9.0,30.0,M,2.0,42964.47,Control
846051,5.0,64.0,M,2.0,144021.91999999998,Test
1669101,3.0,74.5,U,2.0,34772.54,Control
3070675,6.0,50.0,U,3.0,95521.2,Control
2582853,13.0,59.0,U,2.0,158633.19,Test
7582150,14.0,32.0,M,3.0,61924.57,Control
7335405,4.0,69.5,U,2.0,282049.14,Test
5283991,10.0,52.0,F,3.0,81276.25,Control
3267960,26.0,60.5,M,3.0,277296.68,Test
5395585,10.0,30.5,M,3.0,27555.87,Control
8125499,25.0,51.5,F,3.0,1640901.12,Test
2321427,23.0,63.0,F,2.0,82092.04000000001,Control
7777699,21.0,38.0,M,3.0,64476.1,Control
8823513,21.0,48.0,F,2.0,68039.73,Control
3724060,21.0,35.0,M,2.0,133367.95,Test
4746162,20.0,68.0,M,2.0,192811.29,Control
1453854,18.0,63.0,M,2.0,31925.57,Test
3037751,16.0,19.0,F,2.0,47194.02,Control
7208557,18.0,53.0,M,2.0,90009.18,Test
5576912,7.0,75.5,U,2.0,47460.42999999999,Test
